Município;Ano;Produto Interno Bruto a preços correntes (Mil Reais);"Impostos, líquidos de subsídios, sobre produtos a preços correntes (Mil Reais)";Valor adicionado bruto a preços correntes total (Mil Reais);Valor adicionado bruto a preços correntes da agropecuária (Mil Reais);Valor adicionado bruto a preços correntes da indústria (Mil Reais);"Valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social (Mil Reais)";"Valor adicionado bruto a preços correntes da administração, defesa, educação e saúde públicas e seguridade social (Mil Reais)";Estado
Luzinópolis,2021,71180,4324,66856,26177,1327,12742,26608,TO
Marianópolis do Tocantins,2021,252331,9522,242808,159191,8165,32868,42585,TO
Mateiros,2021,252360,4170,248190,192768,6237,23043,26142,TO
Maurilândia do Tocantins,2021,55911,1558,54352,14513,1106,7221,31513,TO
Miracema do Tocantins,2021,642003,26843,615160,189527,194581,100675,130377,TO
Miranorte,2021,390325,39884,350441,111836,18110,123760,96735,TO
Monte do Carmo,2021,296288,6531,289757,205037,7489,21059,56172,TO
Monte Santo do Tocantins,2021,75004,1805,73199,43077,1550,7016,21556,TO
Palmeiras do Tocantins,2021,95357,2994,92364,27401,5989,10083,48891,TO
Muricilândia,2021,69465,1398,68067,28175,1324,6555,32013,TO
Natividade,2021,247340,18226,229115,50943,57012,53498,67661,TO
Nazaré,2021,58139,2557,55582,12437,2917,9373,30855,TO
Nova Olinda,2021,320311,58418,261893,33226,28270,112779,87617,TO
Nova Rosalândia,2021,100915,3071,97844,49602,2734,12705,32803,TO
Novo Acordo,2021,84723,4532,80192,27014,2521,15340,35317,TO
Novo Alegre,2021,35521,1102,34419,9297,1257,4639,19226,TO
Novo Jardim,2021,42672,1788,40884,9617,2723,5483,23061,TO
Oliveira de Fátima,2021,29469,817,28651,10866,755,3944,13086,TO
Palmeirante,2021,185349,8171,177178,85088,5025,35342,51724,TO
Palmeirópolis,2021,170118,9689,160429,54230,9342,39000,57857,TO
Paraíso do Tocantins,2021,1513693,228558,1285135,66861,202139,647925,368211,TO
Paranã,2021,315397,9021,306376,57932,139680,29270,79494,TO
Pau D'Arco,2021,91169,3605,87564,36196,1970,11713,37686,TO
Pedro Afonso,2021,848671,55264,793407,420746,135393,130680,106587,TO
Peixe,2021,733929,11114,722815,295280,287006,45271,95257,TO
Pequizeiro,2021,107606,4409,103198,41252,3260,14167,44519,TO
Colméia,2021,182796,12002,170793,41567,8275,60684,60267,TO
Pindorama do Tocantins,2021,85006,2925,82080,33421,2672,10967,35021,TO
Piraquê,2021,89940,1298,88642,54669,1430,6323,26219,TO
Pium,2021,361915,7654,354261,253143,10438,28827,61852,TO
Ponte Alta do Bom Jesus,2021,66158,3250,62908,16379,2742,9907,33880,TO
Ponte Alta do Tocantins,2021,121170,6109,115061,30046,4452,19758,60805,TO
Porto Alegre do Tocantins,2021,47043,1765,45277,11067,1993,6966,25251,TO
Porto Nacional,2021,3649421,827379,2822042,504037,594708,1268067,455230,TO
Praia Norte,2021,93139,1931,91208,13436,3670,10982,63120,TO
Presidente Kennedy,2021,65165,3593,61573,18096,2447,11578,29451,TO
Pugmil,2021,82663,6770,75893,25069,7808,18569,24447,TO
Recursolândia,2021,91480,1612,89868,45604,1700,8462,34102,TO
Riachinho,2021,68536,1350,67186,19681,1685,7723,38098,TO
Rio da Conceição,2021,29142,608,28535,1582,1303,4383,21266,TO
Rio dos Bois,2021,85928,1988,83940,49060,1876,8525,24479,TO
Rio Sono,2021,111443,2967,108476,44816,3729,12207,47725,TO
Sampaio,2021,145863,2008,143856,89575,3455,12570,38256,TO
Sandolândia,2021,116736,3768,112968,69974,2224,12802,27968,TO
Santa Fé do Araguaia,2021,175927,8441,167486,78913,4574,27046,56953,TO
Santa Maria do Tocantins,2021,139630,2367,137264,94479,3384,11795,27606,TO
Santa Rita do Tocantins,2021,180273,10494,169778,114174,3708,30223,21673,TO
Santa Rosa do Tocantins,2021,307685,15449,292236,177193,7930,65327,41786,TO
Santa Tereza do Tocantins,2021,48098,1681,46417,12489,2017,6807,25104,TO
Santa Terezinha do Tocantins,2021,41931,1118,40813,13774,1015,4757,21266,TO
São Bento do Tocantins,2021,73590,3145,70444,16584,1700,11641,40519,TO
São Félix do Tocantins,2021,36541,974,35567,11872,1042,6035,16617,TO
São Miguel do Tocantins,2021,255814,5484,250331,127108,5606,27538,90078,TO
São Salvador do Tocantins,2021,49467,1507,47960,13227,1306,7023,26404,TO
São Sebastião do Tocantins,2021,61804,1384,60421,12540,3517,7889,36475,TO
São Valério,2021,156734,7579,149155,87585,4580,24105,32885,TO
Silvanópolis,2021,240329,13779,226550,116883,11768,56858,41042,TO
Sítio Novo do Tocantins,2021,132862,4965,127897,28314,5546,21917,72119,TO
Sucupira,2021,532374,3488,528886,494498,2556,12620,19212,TO
Taguatinga,2021,318253,15661,302592,81241,32126,68222,121002,TO
Taipas do Tocantins,2021,35246,909,34337,9909,872,4183,19373,TO
Talismã,2021,146708,4690,142018,93130,3816,17592,27479,TO
Palmas,2021,10333419,1349530,8983888,262385,1102005,5101297,2518201,TO
Tocantínia,2021,191373,3748,187625,104743,5179,17663,60040,TO
Tocantinópolis,2021,372642,41131,331511,21117,38015,111188,161191,TO
Tupirama,2021,118839,6201,112637,62585,2490,28900,18663,TO
Tupiratins,2021,38619,951,37668,8507,931,4545,23685,TO
Wanderlândia,2021,183424,11508,171917,45034,20030,28649,78203,TO
Xambioá,2021,471020,46774,424246,39626,230239,68701,85680,TO
Açailândia,2021,3828780,456077,3372703,492701,1393406,971179,515417,MA
Afonso Cunha,2021,85068,2059,83009,34865,2623,14429,31093,MA
Água Doce do Maranhão,2021,101672,4104,97568,7597,5455,24565,59951,MA
Alcântara,2021,148797,6589,142208,16395,6573,34499,84741,MA
Aldeias Altas,2021,249450,9580,239870,69463,8151,45162,117093,MA
Altamira do Maranhão,2021,71526,2609,68916,21461,1829,12873,32753,MA
Alto Alegre do Maranhão,2021,303156,36053,267103,12131,11963,142262,100747,MA
Alto Alegre do Pindaré,2021,251786,13497,238289,32376,8299,56454,141160,MA
Alto Parnaíba,2021,578991,19926,559065,362238,34199,105146,57483,MA
Amapá do Maranhão,2021,70213,3956,66257,13420,2680,17853,32305,MA
Amarante do Maranhão,2021,388693,16685,372008,126800,9025,85808,150376,MA
Anajatuba,2021,207643,10103,197540,47951,5317,46535,97737,MA
Anapurus,2021,149133,7543,141591,26456,5527,41094,68515,MA
Apicum-Açu,2021,133979,6508,127471,17379,4425,31615,74052,MA
Araguanã,2021,101754,4224,97530,13738,2437,19664,61691,MA
Araioses,2021,282823,11298,271525,39404,7668,67096,157357,MA
Arame,2021,290362,15319,275044,80030,7961,65944,121109,MA
Arari,2021,313303,21638,291666,66124,9556,94407,121580,MA
Axixá,2021,97443,5182,92262,12953,4088,25535,49686,MA
Bacabal,2021,1514711,183985,1330725,80708,98685,765050,386282,MA
Bacabeira,2021,599322,40382,558940,15906,349715,115239,78081,MA
Bacuri,2021,122906,4454,118451,10524,3717,27420,76790,MA
Bacurituba,2021,39600,1326,38274,5230,1107,7821,24116,MA
Balsas,2021,6307610,847088,5460522,1893662,251291,2906431,409137,MA
Barão de Grajaú,2021,268565,38464,230101,14667,11433,133790,70211,MA
Barra do Corda,2021,889327,78590,810737,72029,38108,363493,337106,MA
Barreirinhas,2021,635796,57548,578249,40861,37519,272281,227587,MA
Belágua,2021,60734,1806,58928,3650,1782,12043,41454,MA
Bela Vista do Maranhão,2021,107575,4849,102726,9902,5434,27412,59979,MA
Benedito Leite,2021,73162,1768,71394,31274,2949,12272,24899,MA
Bequimão,2021,138140,8389,129751,14503,4145,38048,73055,MA
Bernardo do Mearim,2021,105126,6299,98828,13947,41813,16381,26687,MA
Boa Vista do Gurupi,2021,67554,5021,62533,6232,1877,21193,33230,MA
Bom Jardim,2021,411430,16972,394458,119422,12711,87892,174432,MA
Bom Jesus das Selvas,2021,375736,23397,352339,97617,13001,88885,152836,MA
Bom Lugar,2021,117983,4358,113625,27724,2822,23564,59515,MA
Brejo,2021,328697,18395,310302,55276,10625,95261,149140,MA
Brejo de Areia,2021,71082,2954,68128,14415,1825,14913,36976,MA
Buriti,2021,277995,10307,267688,47174,9392,64900,146221,MA
Buriti Bravo,2021,238710,11250,227460,65192,13038,58066,91163,MA
Buriticupu,2021,748132,51237,696895,168367,26164,233222,269142,MA
Buritirana,2021,122497,4409,118088,34610,2956,22254,58268,MA
Cachoeira Grande,2021,60992,1360,59632,7274,1579,10894,39886,MA
Cajapió,2021,70673,2096,68577,8164,2094,12656,45663,MA
Cajari,2021,128111,3110,125001,24326,2790,20718,77167,MA
Campestre do Maranhão,2021,214038,18042,195996,74812,6281,53305,61599,MA
Cândido Mendes,2021,146821,7286,139534,16027,7213,37010,79285,MA
Cantanhede,2021,153436,7432,146004,8272,6847,41941,88945,MA
Capinzal do Norte,2021,284011,6794,277217,16155,143556,54428,63078,MA
Carolina,2021,525940,26085,499854,244756,16538,135367,103194,MA
Carutapera,2021,202040,12337,189703,25672,7578,60293,96160,MA
Caxias,2021,2112941,224972,1887969,86629,189685,925895,685759,MA
Cedral,2021,78602,2565,76037,14621,2246,15515,43655,MA
Central do Maranhão,2021,58363,2949,55415,4534,1738,12236,36906,MA
Centro do Guilherme,2021,103761,5146,98615,16947,2425,23146,56097,MA
Centro Novo do Maranhão,2021,200805,9339,191466,43306,4558,44135,99468,MA
Chapadinha,2021,894509,85665,808844,37813,37520,405356,328154,MA
Cidelândia,2021,183588,9988,173599,67041,6532,38381,61646,MA
Codó,2021,1648786,130371,1518415,78366,499450,459503,481095,MA
Coelho Neto,2021,462763,28964,433799,64532,22076,139562,207628,MA
Colinas,2021,553253,41128,512125,74295,36699,222290,178841,MA
Conceição do Lago-Açu,2021,147232,3956,143276,30247,3817,26252,82959,MA
Coroatá,2021,533670,39128,494542,39685,30131,187482,237245,MA
Cururupu,2021,264588,12801,251787,37782,7186,81221,125598,MA
Davinópolis,2021,190230,16753,173478,14112,27286,62210,69869,MA
Dom Pedro,2021,262586,25568,237018,18836,22402,112864,82916,MA
Duque Bacelar,2021,86926,3804,83122,11939,2988,19932,48264,MA
Esperantinópolis,2021,159009,10815,148193,16415,8143,54299,69337,MA
Estreito,2021,1138794,53350,1085443,78195,618797,226655,161796,MA
Feira Nova do Maranhão,2021,118019,5534,112486,52147,2546,22596,35196,MA
Fernando Falcão,2021,100433,2655,97779,40675,2898,15107,39098,MA
Formosa da Serra Negra,2021,202181,10726,191455,62397,4327,47943,76788,MA
Fortaleza dos Nogueiras,2021,346720,14338,332381,186549,12342,79210,54281,MA
Fortuna,2021,143321,7474,135847,29988,5756,36560,63543,MA
Godofredo Viana,2021,2658714,45274,2613440,10339,2171528,377208,54365,MA
Gonçalves Dias,2021,150088,8159,141929,21607,13371,39731,67220,MA
Governador Archer,2021,91925,4134,87790,16152,3256,22226,46155,MA
Governador Edison Lobão,2021,375030,47912,327118,19779,121494,98750,87095,MA
Governador Eugênio Barros,2021,118448,5618,112830,27073,3296,26973,55488,MA
Governador Luiz Rocha,2021,71094,3078,68016,16163,2456,16661,32736,MA
Governador Newton Bello,2021,84191,2342,81849,23343,2317,13823,42366,MA
Governador Nunes Freire,2021,258016,19256,238760,28836,20641,86533,102749,MA
Graça Aranha,2021,54166,2751,51414,8968,2262,13330,26854,MA
Grajaú,2021,1149837,91535,1058303,187243,214466,393253,263341,MA
Guimarães,2021,93414,3496,89918,17898,3674,19557,48789,MA
Humberto de Campos,2021,184411,8801,175610,14571,4606,42331,114102,MA
Icatu,2021,178973,6425,172548,16641,5154,37642,113111,MA
Igarapé do Meio,2021,370692,44244,326448,26477,157669,67770,74531,MA
Igarapé Grande,2021,117754,7221,110533,14200,7721,35385,53227,MA
Imperatriz,2021,7693511,1106471,6587039,55440,1213083,4091562,1226954,MA
Itaipava do Grajaú,2021,107310,4084,103226,16934,2628,21806,61859,MA
Itapecuru Mirim,2021,772940,85268,687672,27885,100513,292814,266459,MA
Itinga do Maranhão,2021,489270,28122,461148,220744,17201,119621,103583,MA
Jatobá,2021,75706,2419,73287,17338,2270,12499,41179,MA
Jenipapo dos Vieiras,2021,125762,2842,122920,33491,2736,18160,68533,MA
João Lisboa,2021,270665,14716,255948,44486,24709,77205,109549,MA
Joselândia,2021,116564,5614,110950,13137,11360,29456,56998,MA
Junco do Maranhão,2021,61714,2787,58927,19991,1366,13851,23719,MA
Lago da Pedra,2021,550477,43881,506595,74293,31694,213773,186835,MA
Lago do Junco,2021,86662,3001,83661,9916,4354,18823,50569,MA
Lago Verde,2021,135765,4897,130868,28547,3642,28605,70074,MA
Lagoa do Mato,2021,97026,3962,93064,24543,2797,20839,44885,MA
Lago dos Rodrigues,2021,83998,4660,79338,14332,4200,25897,34908,MA
Lagoa Grande do Maranhão,2021,102454,5015,97439,20493,2792,25502,48652,MA
Lajeado Novo,2021,101485,6064,95421,31153,2668,25639,35961,MA
Lima Campos,2021,274574,9595,264979,8084,131762,60973,64160,MA
Loreto,2021,413287,9964,403323,273396,12933,65272,51723,MA
Luís Domingues,2021,57351,2651,54700,7881,1966,14781,30072,MA
Magalhães de Almeida,2021,140989,6137,134852,24589,5145,32869,72250,MA
Maracaçumé,2021,207076,16633,190443,28033,18324,69631,74454,MA
Marajá do Sena,2021,90824,2236,88587,34659,1910,13844,38174,MA
Maranhãozinho,2021,120934,5738,115195,27163,3810,23618,60603,MA
Mata Roma,2021,179239,8109,171130,24299,18690,43650,84490,MA
Matinha,2021,196785,10119,186666,31640,9233,51197,94595,MA
Matões,2021,256405,10804,245601,45275,7910,56395,136021,MA
Matões do Norte,2021,99343,1810,97532,12827,2972,14377,67356,MA
Milagres do Maranhão,2021,64355,1605,62751,17651,1677,10178,33244,MA
Mirador,2021,277841,9576,268266,122467,8026,59785,77988,MA
Miranda do Norte,2021,788634,63861,724773,15486,508601,79810,120877,MA
Mirinzal,2021,112073,6926,105147,6055,4025,38599,56467,MA
Monção,2021,257693,9190,248503,57502,8049,47683,135269,MA
Montes Altos,2021,86501,3264,83238,27937,3356,17210,34735,MA
Morros,2021,149936,9343,140593,6624,5158,46543,82268,MA
Nina Rodrigues,2021,88539,2850,85689,4938,3815,16687,60249,MA
Nova Colinas,2021,86441,2506,83935,40763,2533,13909,26730,MA
Nova Iorque,2021,50977,1900,49077,14167,1712,10518,22680,MA
Nova Olinda do Maranhão,2021,183185,7296,175889,41480,4445,37201,92764,MA
Olho d'Água das Cunhãs,2021,188405,10062,178343,34631,5319,49650,88743,MA
Olinda Nova do Maranhão,2021,107307,5863,101444,12071,2987,27451,58935,MA
Paço do Lumiar,2021,1240527,113046,1127481,23652,136982,509051,457795,MA
Palmeirândia,2021,139135,4903,134231,19362,4489,29439,80942,MA
Paraibano,2021,183383,12244,171139,29922,7572,55333,78312,MA
Parnarama,2021,323004,13895,309108,85304,14278,68777,140750,MA
Passagem Franca,2021,200120,9765,190355,52083,6473,55927,75871,MA
Pastos Bons,2021,309545,16669,292875,77685,51740,70373,93078,MA
Paulino Neves,2021,118360,6434,111926,8246,3416,28041,72223,MA
Paulo Ramos,2021,194181,10923,183258,30695,6197,56087,90279,MA
Pedreiras,2021,787721,71118,716603,20048,189375,357611,149570,MA
Pedro do Rosário,2021,157904,5792,152112,17744,3978,30904,99486,MA
Penalva,2021,253791,11907,241884,28957,12353,58636,141939,MA
Peri Mirim,2021,95959,4237,91722,9926,2888,22655,56253,MA
Peritoró,2021,230472,21522,208950,17017,7137,86208,98587,MA
Pindaré-Mirim,2021,296247,21113,275134,23686,19494,92233,139720,MA
Pinheiro,2021,1040054,116277,923777,61755,67501,484896,309626,MA
Pio XII,2021,191368,11942,179426,22774,9140,57205,90306,MA
Pirapemas,2021,130801,5123,125677,11327,4390,29729,80232,MA
Poção de Pedras,2021,163110,7312,155798,30666,4369,46819,73944,MA
Porto Franco,2021,1026129,147920,878209,57602,403830,307435,109341,MA
Porto Rico do Maranhão,2021,45867,1766,44101,8348,1650,9030,25073,MA
Presidente Dutra,2021,755768,103987,651781,36345,33513,405626,176296,MA
Presidente Juscelino,2021,84499,1876,82623,17924,2360,13183,49156,MA
Presidente Médici,2021,60695,2420,58275,15295,1600,12510,28869,MA
Presidente Sarney,2021,165015,3633,161382,34967,4937,28541,92937,MA
Presidente Vargas,2021,76191,2862,73329,5041,2033,14784,51472,MA
Primeira Cruz,2021,89108,1637,87471,10859,2986,13736,59889,MA
Raposa,2021,286199,20803,265396,20140,37208,90771,117277,MA
Riachão,2021,673241,24716,648524,415922,21629,119841,91133,MA
Ribamar Fiquene,2021,124208,4447,119761,47433,15805,22556,33966,MA
Rosário,2021,443240,42934,400307,11962,52743,174373,161229,MA
Sambaíba,2021,474716,14811,459904,344739,14033,74529,26603,MA
Santa Filomena do Maranhão,2021,60216,2374,57842,11988,1798,12531,31525,MA
Santa Helena,2021,358032,21474,336558,37595,9881,108542,180540,MA
Santa Inês,2021,1466090,198249,1267841,36783,67379,801364,362314,MA
Santa Luzia,2021,743553,40156,703396,179715,21302,201566,300813,MA
Santa Luzia do Paruá,2021,253366,18808,234558,49972,8067,86666,89853,MA
Santa Quitéria do Maranhão,2021,218496,12770,205726,22557,7924,63986,111259,MA
Santa Rita,2021,354687,40350,314337,13126,29885,127701,143626,MA
Santana do Maranhão,2021,74107,3194,70913,5895,3068,15498,46451,MA
Santo Amaro do Maranhão,2021,95956,3228,92728,9667,2450,20307,60304,MA
Santo Antônio dos Lopes,2021,3055591,108649,2946942,16896,2749058,85945,95043,MA
São Benedito do Rio Preto,2021,143478,6687,136792,7465,5769,37683,85875,MA
São Bento,2021,312229,17058,295170,13872,12101,97433,171765,MA
São Bernardo,2021,281230,19514,261717,42639,13994,84789,120295,MA
São Domingos do Azeitão,2021,320539,28206,292333,147739,8446,101827,34322,MA
São Domingos do Maranhão,2021,355969,26571,329398,50277,16254,132614,130252,MA
São Félix de Balsas,2021,86169,2772,83398,45018,3139,13132,22109,MA
São Francisco do Brejão,2021,121274,5245,116029,37260,5646,23814,49309,MA
São Francisco do Maranhão,2021,98997,3016,95981,20307,3572,19832,52270,MA
São João Batista,2021,135625,4983,130642,18438,3548,32349,76306,MA
São João do Carú,2021,123039,4015,119024,22003,2758,24306,69958,MA
São João do Paraíso,2021,151478,8225,143254,57102,3607,35783,46763,MA
São João do Soter,2021,156403,3958,152445,32776,4585,27583,87502,MA
São João dos Patos,2021,341012,28186,312825,52576,22325,137180,100744,MA
São José de Ribamar,2021,2293966,260262,2033704,25861,226027,1151141,630676,MA
São José dos Basílios,2021,61953,3014,58938,11361,2207,15349,30022,MA
São Luís,2021,36535226,7508824,29026402,25578,7326938,17693956,3979931,MA
São Luís Gonzaga do Maranhão,2021,170085,6192,163894,44453,4630,34037,80773,MA
São Mateus do Maranhão,2021,429291,27697,401593,91478,16994,141048,152073,MA
São Pedro da Água Branca,2021,127634,8538,119096,21584,4947,31289,61276,MA
São Pedro dos Crentes,2021,83552,4145,79407,36720,1991,17916,22780,MA
São Raimundo das Mangabeiras,2021,739661,57713,681948,416216,26707,154106,84918,MA
São Raimundo do Doca Bezerra,2021,43968,1601,42367,5986,1325,9731,25324,MA
São Roberto,2021,45779,1187,44592,5888,1175,8585,28944,MA
São Vicente Ferrer,2021,145781,6639,139142,21869,4669,33505,79099,MA
Satubinha,2021,93100,2832,90268,14338,2257,16554,57119,MA
Senador Alexandre Costa,2021,101851,6238,95613,18957,2766,26590,47301,MA
Senador La Rocque,2021,187168,9209,177959,48776,7335,49216,72632,MA
Serrano do Maranhão,2021,72464,2019,70445,7780,1880,13383,47402,MA
Sítio Novo,2021,221539,9887,211651,77186,5066,46371,83028,MA
Sucupira do Norte,2021,126237,4796,121441,46666,4015,26473,44287,MA
Sucupira do Riachão,2021,48010,1969,46041,10131,1986,10088,23836,MA
Tasso Fragoso,2021,2351452,54580,2296872,1863066,67993,314491,51321,MA
Timbiras,2021,196385,9499,186887,12638,7813,52001,114434,MA
Timon,2021,2320942,295337,2025605,26448,284095,1054924,660139,MA
Trizidela do Vale,2021,525551,17003,508548,14646,273243,116570,104090,MA
Tufilândia,2021,60071,1559,58511,9384,1585,10973,36570,MA
Tuntum,2021,365257,18575,346682,77065,13315,95771,160531,MA
Turiaçu,2021,295967,8886,287081,94772,7603,53339,131367,MA
Turilândia,2021,223113,5647,217467,67425,5470,37837,106735,MA
Tutóia,2021,546267,40279,505988,33874,29110,192804,250201,MA
Urbano Santos,2021,247541,15806,231734,12061,8506,78487,132680,MA
Vargem Grande,2021,433576,28203,405372,21240,16636,131869,235627,MA
Viana,2021,490490,36154,454336,79948,15509,174406,184474,MA
Vila Nova dos Martírios,2021,156939,6310,150629,60514,4686,29058,56370,MA
Vitória do Mearim,2021,318224,21935,296289,42126,12981,104526,136656,MA
Vitorino Freire,2021,325567,22301,303266,53985,9411,109811,130058,MA
Zé Doca,2021,567166,49430,517736,66242,24076,211290,216129,MA
Acauã,2021,73561,3446,70114,16419,2482,14337,36877,PI
Agricolândia,2021,47283,2191,45092,7406,3186,9091,25409,PI
Água Branca,2021,243971,18637,225334,5365,18126,106529,95314,PI
Alagoinha do Piauí,2021,65442,2315,63127,12194,2632,11886,36415,PI
Alegrete do Piauí,2021,48184,2282,45901,7212,1890,11232,25567,PI
Alto Longá,2021,130955,5960,124995,20280,5070,27745,71900,PI
Altos,2021,537774,47639,490136,14421,56924,200942,217849,PI
Alvorada do Gurguéia,2021,82125,5839,76286,22668,3198,20091,30328,PI
Amarante,2021,192592,12593,180000,18989,18117,53064,89829,PI
Angical do Piauí,2021,66748,4627,62121,6252,3423,21197,31248,PI
Anísio de Abreu,2021,98945,5989,92956,10792,5314,26277,50573,PI
